#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE52A
#Date Time: 2023-04-13 12:21:24.260
#Start: 10 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 61.1815 V
#Offset: -0.00313441 V
#Relative: no
#Channel: Channel 2
#Range: 61.0913 V
#Offset: 0.00303711 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
191.5621053601653,-0.08008098457997757,18.46481493986235,-8.622356217779753
202.7539862999612,-0.09815588357175996,18.47017572673919,-9.104089908743203
214.5997449925365,-0.0753837272373311,18.43873651587026,-9.530507412002727
227.1375837845639,-0.09153930878305722,18.4315525318598,-10.1608444354148
240.4079369678839,-0.08793112437345575,18.41584783166302,-10.76355047102846
254.4536011793301,-0.07948388359080194,18.38858717704079,-11.43989540997534
269.3198734190672,-0.08603420956602804,18.38084339186249,-11.86153876300875
285.0546971325567,-0.06630975333970003,18.33722815700048,-12.79722298294512
301.7088168272581,-0.09675345671764903,18.3430106969917,-13.36835762792587
319.3359417227003,-0.0926006341870627,18.31002446201676,-14.15384478592659
337.9929189616926,-0.09143236639167579,18.27812102702037,-14.97854724836382
357.7399169412834,-0.0676728633325341,18.22420584979864,-15.79579825666534
378.6406193546952,-0.06086402437425666,18.18364128129911,-16.63050384429185
400.7624305700231,-0.09030761537271245,18.16496455921526,-17.49764699784214
424.1766930080449,-0.07570234510951632,18.11017394791392,-18.5574793870187
448.9589172201711,-0.09298157782350101,18.07808310964313,-19.50957992164564
475.1890254085353,-0.08728247311427663,18.01420506343614,-20.52349714905407
502.9516091735803,-0.0874694615109475,17.96237223716593,-21.56526432156639
532.3362023203628,-0.08818975597806139,17.89256645009715,-22.80417365033904
563.4375696033708,-0.08223027095572175,17.81914542195642,-23.72584279254813
596.3560123410552,-0.07564856937877559,17.73191922444499,-24.98760320130087
631.1976918856806,-0.07974765769427611,17.65212001435345,-26.35334210705514
668.0749719916639,-0.07130327707127121,17.54664595137471,-27.5701983386348
707.1067811865476,-0.07911910536015478,17.46194280228087,-28.98282718651804
748.4189963132453,-0.06763690921862484,17.33100397383495,-30.53555028896191
792.1448484804624,-0.05144561565326341,17.19502538402873,-31.88565260011958
838.4253527304941,-0.07531970275191652,17.09671355628836,-33.39454635788547
887.4097628100533,-0.05006479180194472,16.92516637948176,-34.80860625606945
939.2560525107727,-0.1026939625884048,16.82469389139716,-36.60632790013258
994.1314251316742,-0.05929565858288129,16.62143649434181,-38.00953397324217
1052.212852706634,-0.07660738063986597,16.45609031799535,-39.82685863557466
1113.687646735833,-0.08427656804542806,16.29460774716281,-41.59076480702201
1178.754062261777,-0.02701806262929454,16.02317084939753,-42.97461063515144
1247.621937238045,-0.08158078939909,15.89150098748549,-44.92525659901808
1320.513369252708,-0.0875089256160541,15.65819902876892,-46.51182104629904
1397.663431788814,-0.06721636545806936,15.4117682161698,-48.26707533601324
1479.320932331926,-0.04475500194513638,15.13659147247777,-50.14068580487478
1565.749214769513,-0.05330105587170428,14.86311726211503,-51.94849564315032
1657.227008669993,-0.05613216767782889,14.61606673887166,-53.68633895785419
1754.049328180301,-0.08593687409863107,14.36722559992497,-55.14143604525499
1856.528423440887,-0.06466574280023182,14.04318058139933,-57.28520188105426
1964.994787586509,-0.0688268579575871,13.74639895079557,-58.97765605650946
2079.798222580294,-0.04400841984586938,13.3933766352514,-60.92594295708257
2201.308967318424,-0.0597836522851641,13.09524532699118,-62.56983737741284
2329.918891643553,-0.03608717295630551,12.72555494689603,-64.44285633829794
2466.042760117587,-0.02180618317949565,12.3811385883654,-66.06373553386284
2610.119569629524,0.007595531173995089,11.98057515000557,-67.61932577855904
2762.613965152073,0.001582498575690314,11.61267863563016,-69.39085160538139
2924.017738212866,0.0002480256730803836,11.25179087432918,-71.09620614178971
3094.851412912785,-0.01127756641728121,10.8857155017361,-72.68572570183051
3275.665924606298,0.02183467689767376,10.44129702561923,-74.39326255304579
3467.044396657504,0.005604742379677296,10.08292450259995,-75.68014208840719
3669.604021001906,0.0266714076547157,9.647448456026156,-77.53715102167411
3883.998048578666,0.05493398654801812,9.238265602348163,-79.20285491891835
4110.91789605249,0.0517932403502372,8.819662887518559,-80.85937584054376
4351.095375619197,0.04711595586062646,8.409734865484976,-82.41223153508363
4605.305055086172,0.02817420642412929,8.000866715099043,-83.48993664506007
4874.36675583883,0.03456467017217622,7.555632008508082,-85.23533441091112
5159.148196748966,0.1090020325607999,7.060197590908933,-86.97696264119242
5460.567792551683,0.08099358227353798,6.656018711349549,-88.88037113391565
5779.597615715405,0.08346063080415993,6.20242874523825,-90.52361470779067
6117.266531357141,0.09582017243339833,5.702490241587688,-91.75716052296178
6474.663515312955,0.1102518564916273,5.252492210739348,-93.44619070660583
6852.941166064297,0.1242365987498069,4.772686389143987,-95.17483213711036
7253.319421846229,0.1175326611087911,4.34553295805123,-96.78069408681057
7677.08949492507,0.09203501121074238,3.879759546408774,-98.37809081606906
8125.618035733363,0.04962968093182206,3.493875755268019,-100.3359801409218
8600.351540291613,0.1428693858389644,2.934525110593984,-102.0757072144569
9102.821015130405,0.07146104652732536,2.498873392498795,-103.8316014842594
9634.646914757404,0.100819242684038,1.983907871779464,-105.6953525498358
10197.54436759236,0.1021638240272951,1.540447311354497,-107.469725964551
10793.32870722362,0.03760150509625093,1.068146514328156,-109.459342905397
11423.92132682452,0.1209757676464818,0.5852983213693794,-112.103335282958
12091.35587560979,0.0719126683105978,0.09669668083796382,-113.4712681353678
12797.78481731564,0.074688498041193,-0.3660435353711075,-115.9541590655468
13545.48637185448,0.1125413043050094,-0.9275021501689877,-117.6818626943766
14336.87186253071,0.08957864048783827,-1.396690160080666,-120.5075976481222
15174.49349251265,0.05579444059661835,-1.886163500903865,-123.4087643201732
16061.05257563926,0.08572112769950151,-2.446103137679642,-127.6276030888409
16999.40824810587,0.1138384992503103,-2.530088644313793,-131.8578420888273
17992.58668912415,0.04154842999543884,-3.244143449830279,-131.4710565573376
19043.7908802925,0.08506540934382689,-3.846107336469491,-133.5692548381722
20156.41093515083,0.05971719588225787,-4.358028796842708,-137.1320137623908
21334.03503223242,0.06497270861601454,-4.884008158005303,-139.3179709906211
22580.46098687132,0.07119233903542455,-4.797679478291021,-142.679736905368
23899.7084990848,0.1035416663736953,-15.74774123778137,-101.8620815773505
25296.0321170294,0.03009665412682519,-1.051611515184578,-127.0143422428758
26773.9349578379,0.03167216275830571,-7.917963162851783,-132.6444835712873
28338.18323008663,0.01565936720475314,-7.053358016490472,-163.9429946389757
29993.82160472731,0.07117512582066718,-7.868480474279935,-161.231443364994
31746.18948405528,0.008627002545817887,-8.496350092310896,-167.5045184102363
33600.93822118018,0.1933302235729322,-8.444896214899764,-178.8403384989787
35564.04934553248,0.04076232771364459,-9.109893292148444,-179.4988194735093
37641.85385318225,-0.06387941475583242,-9.841503622509032,-179.1861986679005
39841.05262418107,0.01154578329103496,-10.82839587554057,171.3151422900771
42168.73803277285,-0.08473693801369363,-10.55745687553963,156.8986290065998
44632.41682016619,0.1082182225124574,-6.319615413988205,-141.4019068166411
47240.03430363178,0.06416433876911092,0.4596044568276865,125.3256223386399
50000,-0.01731900699022115,2.392184243617732,168.9029039904993
